"Realiseret handelspris ""2025K4"" ""4040 Jyllinge"" 24386 0 .."
"Realiseret handelspris ""2025K4"" ""4050 Skibby"" 14410 0 18572"
"Realiseret handelspris ""2025K4"" ""4060 Kirke Såby"" 15921 0 .."
"Realiseret handelspris ""2025K4"" ""4070 Kirke Hyllinge"" 16386 0 19311"
"Realiseret handelspris ""2025K4"" ""4100 Ringsted"" 16714 18770 .."
"Realiseret handelspris ""2025K4"" ""4130 Viby Sjælland"" 23191 .. 0"
"Realiseret handelspris ""2025K4"" ""4140 Borup"" 22609 0 0"
"Realiseret handelspris ""2025K4"" ""4160 Herlufmagle"" 11169 0 0"
"Realiseret handelspris ""2025K4"" ""4171 Glumsø"" .. .. 0"
"Realiseret handelspris ""2025K4"" ""4173 Fjenneslev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4174 Jystrup Midtsj"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4180 Sorø"" 17200 .. 0"
"Realiseret handelspris ""2025K4"" ""4190 Munke Bjergby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4200 Slagelse"" 14484 13614 21306"
"Realiseret handelspris ""2025K4"" ""4220 Korsør"" 9086 9614 .."
"Realiseret handelspris ""2025K4"" ""4230 Skælskør"" 10441 .. .."
"Realiseret handelspris ""2025K4"" ""4241 Vemmelev"" 13521 0 0"
"Realiseret handelspris ""2025K4"" ""4242 Boeslunde"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4243 Rude"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4244 Agersø"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4245 Omø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""4250 Fuglebjerg"" 11056 0 0"
"Realiseret handelspris ""2025K4"" ""4261 Dalmose"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4262 Sandved"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4270 Høng"" 9891 0 0"
"Realiseret handelspris ""2025K4"" ""4281 Gørlev"" 8406 0 17705"
"Realiseret handelspris ""2025K4"" ""4291 Ruds Vedby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4293 Dianalund"" 10719 0 .."
"Realiseret handelspris ""2025K4"" ""4295 Stenlille"" 11047 0 0"
"Realiseret handelspris ""2025K4"" ""4296 Nyrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4300 Holbæk"" 21099 22165 17254"
"Realiseret handelspris ""2025K4"" ""4305 Orø"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4320 Lejre"" 25035 0 0"
"Realiseret handelspris ""2025K4"" ""4330 Hvalsø"" 19732 0 .."
"Realiseret handelspris ""2025K4"" ""4340 Tølløse"" 15115 0 0"
"Realiseret handelspris ""2025K4"" ""4350 Ugerløse"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4360 Kirke Eskilstrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4370 Store Merløse"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4390 Vipperød"" .. .. 0"
"Realiseret handelspris ""2025K4"" ""4400 Kalundborg"" 12914 .. 22907"
"Realiseret handelspris ""2025K4"" ""4420 Regstrup"" 14247 0 0"
"Realiseret handelspris ""2025K4"" ""4440 Mørkøv"" 11521 0 0"
"Realiseret handelspris ""2025K4"" ""4450 Jyderup"" 13075 0 0"
"Realiseret handelspris ""2025K4"" ""4460 Snertinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4470 Svebølle"" 10818 .. 0"
"Realiseret handelspris ""2025K4"" ""4480 Store Fuglede"" .. 0 23952"
"Realiseret handelspris ""2025K4"" ""4490 Jerslev Sjælland"" 8819 0 0"
"Realiseret handelspris ""2025K4"" ""4500 Nykøbing Sj"" 9247 .. 27932"
"Realiseret handelspris ""2025K4"" ""4520 Svinninge"" 10412 .. 0"
"Realiseret handelspris ""2025K4"" ""4532 Gislinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4534 Hørve"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4540 Fårevejle"" .. 0 36711"
"Realiseret handelspris ""2025K4"" ""4550 Asnæs"" 11795 0 28350"
"Realiseret handelspris ""2025K4"" ""4560 Vig"" .. 0 25040"
"Realiseret handelspris ""2025K4"" ""4571 Grevinge"" .. 0 15235"
"Realiseret handelspris ""2025K4"" ""4572 Nørre Asmindrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4573 Højby"" .. 0 37884"
"Realiseret handelspris ""2025K4"" ""4581 Rørvig"" .. .. 41615"
"Realiseret handelspris ""2025K4"" ""4583 Sjællands Odde"" .. 0 28802"
"Realiseret handelspris ""2025K4"" ""4591 Føllenslev"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4592 Sejerø"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4593 Eskebjerg"" .. 0 10214"
"Realiseret handelspris ""2025K4"" ""4600 Køge"" 27115 32657 .."
"Realiseret handelspris ""2025K4"" ""4621 Gadstrup"" 24025 0 0"
"Realiseret handelspris ""2025K4"" ""4622 Havdrup"" 25413 0 0"
"Realiseret handelspris ""2025K4"" ""4623 Lille Skensved"" 22245 .. 0"
"Realiseret handelspris ""2025K4"" ""4632 Bjæverskov"" 20118 0 0"
"Realiseret handelspris ""2025K4"" ""4640 Faxe"" 11467 .. .."
"Realiseret handelspris ""2025K4"" ""4652 Hårlev"" 14757 0 0"
"Realiseret handelspris ""2025K4"" ""4653 Karise"" 10866 0 0"
"Realiseret handelspris ""2025K4"" ""4654 Faxe Ladeplads"" 11927 0 .."
"Realiseret handelspris ""2025K4"" ""4660 Store Heddinge"" 10622 0 0"
"Realiseret handelspris ""2025K4"" ""4671 Strøby"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4672 Klippinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4673 Rødvig Stevns"" 13712 0 .."
"Realiseret handelspris ""2025K4"" ""4681 Herfølge"" 21812 .. 0"
"Realiseret handelspris ""2025K4"" ""4682 Tureby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4683 Rønnede"" 12112 0 0"
"Realiseret handelspris ""2025K4"" ""4684 Holmegaard"" 13409 0 0"
"Realiseret handelspris ""2025K4"" ""4690 Haslev"" 14860 .. 0"
"Realiseret handelspris ""2025K4"" ""4700 Næstved"" 15742 16782 0"
"Realiseret handelspris ""2025K4"" ""4720 Præstø"" 10755 .. .."
"Realiseret handelspris ""2025K4"" ""4733 Tappernøje"" 8768 0 0"
"Realiseret handelspris ""2025K4"" ""4735 Mern"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4736 Karrebæksminde"" 21244 .. 29083"
"Realiseret handelspris ""2025K4"" ""4750 Lundby"" 6312 0 .."
"Realiseret handelspris ""2025K4"" ""4760 Vordingborg"" 10954 .. 16450"
"Realiseret handelspris ""2025K4"" ""4771 Kalvehave"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4772 Langebæk"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4773 Stensved"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4780 Stege"" 8390 .. 18835"
"Realiseret handelspris ""2025K4"" ""4791 Borre"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4792 Askeby"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4793 Bogø By"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4800 Nykøbing F"" 10581 14960 0"
"Realiseret handelspris ""2025K4"" ""4840 Nørre Alslev"" 5831 0 0"
"Realiseret handelspris ""2025K4"" ""4850 Stubbekøbing"" .. .. .."
"Realiseret handelspris ""2025K4"" ""4862 Guldborg"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4863 Eskilstrup"" 6270 0 0"
"Realiseret handelspris ""2025K4"" ""4871 Horbelev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4872 Idestrup"" 6006 0 16554"
"Realiseret handelspris ""2025K4"" ""4873 Væggerløse"" .. .. 20613"
"Realiseret handelspris ""2025K4"" ""4874 Gedser"" 3709 .. 14385"
"Realiseret handelspris ""2025K4"" ""4880 Nysted"" 6788 .. 0"
"Realiseret handelspris ""2025K4"" ""4891 Toreby L"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4892 Kettinge"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""4894 Øster Ulslev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4895 Errindlev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4900 Nakskov"" 4994 0 .."
"Realiseret handelspris ""2025K4"" ""4912 Harpelunde"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4913 Horslunde"" 4407 0 .."
"Realiseret handelspris ""2025K4"" ""4920 Søllested"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4930 Maribo"" 7578 .. 0"
"Realiseret handelspris ""2025K4"" ""4941 Bandholm"" .. .. 0"
"Realiseret handelspris ""2025K4"" ""4942 Askø"" 0 0 .."
"Realiseret handelspris ""2025K4"" ""4943 Torrig L"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4944 Fejø"" 0 0 .."
"Realiseret handelspris ""2025K4"" ""4945 Femø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""4951 Nørreballe"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4952 Stokkemarke"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4953 Vesterborg"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4960 Holeby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""4970 Rødby"" 4280 0 19871"
"Realiseret handelspris ""2025K4"" ""4983 Dannemare"" .. 0 14030"
"Realiseret handelspris ""2025K4"" ""4990 Sakskøbing"" 6447 0 0"
"Realiseret handelspris ""2025K4"" ""5000 Odense C"" 26488 25361 0"
"Realiseret handelspris ""2025K4"" ""5200 Odense V"" 16046 .. 0"
"Realiseret handelspris ""2025K4"" ""5210 Odense NV"" 16767 .. 0"
"Realiseret handelspris ""2025K4"" ""5220 Odense SØ"" 18527 .. 0"
"Realiseret handelspris ""2025K4"" ""5230 Odense M"" 28718 24540 0"
"Realiseret handelspris ""2025K4"" ""5240 Odense NØ"" 13311 0 0"
"Realiseret handelspris ""2025K4"" ""5250 Odense SV"" 20976 18360 0"
"Realiseret handelspris ""2025K4"" ""5260 Odense S"" 17607 .. 0"
"Realiseret handelspris ""2025K4"" ""5270 Odense N"" 17066 .. 0"
"Realiseret handelspris ""2025K4"" ""5290 Marslev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5300 Kerteminde"" 16528 .. 0"
"Realiseret handelspris ""2025K4"" ""5320 Agedrup"" 14193 0 0"
"Realiseret handelspris ""2025K4"" ""5330 Munkebo"" 12440 0 0"
"Realiseret handelspris ""2025K4"" ""5350 Rynkeby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5370 Mesinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5380 Dalby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5390 Martofte"" 0 0 .."
"Realiseret handelspris ""2025K4"" ""5400 Bogense"" 7593 .. .."
"Realiseret handelspris ""2025K4"" ""5450 Otterup"" 8931 0 26468"
"Realiseret handelspris ""2025K4"" ""5462 Morud"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5463 Harndrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5464 Brenderup Fyn"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""5466 Asperup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5471 Søndersø"" 5835 0 0"
"Realiseret handelspris ""2025K4"" ""5474 Veflinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5485 Skamby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5491 Blommenslyst"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5492 Vissenbjerg"" 9532 0 0"
"Realiseret handelspris ""2025K4"" ""5500 Middelfart"" 16089 .. 26494"
"Realiseret handelspris ""2025K4"" ""5540 Ullerslev"" 8461 0 0"
"Realiseret handelspris ""2025K4"" ""5550 Langeskov"" 9958 .. 0"
"Realiseret handelspris ""2025K4"" ""5560 Aarup"" 7396 .. 0"
"Realiseret handelspris ""2025K4"" ""5580 Nørre Aaby"" 13298 0 0"
"Realiseret handelspris ""2025K4"" ""5591 Gelsted"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5592 Ejby"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5600 Faaborg"" 8383 .. .."
"Realiseret handelspris ""2025K4"" ""5601 Lyø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""5602 Avernakø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""5603 Bjørnø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""5610 Assens"" 7830 0 .."
"Realiseret handelspris ""2025K4"" ""5620 Glamsbjerg"" 6298 0 .."
"Realiseret handelspris ""2025K4"" ""5631 Ebberup"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""5642 Millinge"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5672 Broby"" 5202 0 0"
"Realiseret handelspris ""2025K4"" ""5683 Haarby"" 6988 .. 0"
"Realiseret handelspris ""2025K4"" ""5690 Tommerup"" 10788 0 0"
"Realiseret handelspris ""2025K4"" ""5700 Svendborg"" 15799 .. .."
"Realiseret handelspris ""2025K4"" ""5750 Ringe"" 8664 .. 0"
"Realiseret handelspris ""2025K4"" ""5762 Vester Skerninge"" 8931 0 0"
"Realiseret handelspris ""2025K4"" ""5771 Stenstrup"" 8749 0 0"
"Realiseret handelspris ""2025K4"" ""5772 Kværndrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5792 Årslev"" 14303 .. 0"
"Realiseret handelspris ""2025K4"" ""5800 Nyborg"" 14145 .. .."
"Realiseret handelspris ""2025K4"" ""5853 Ørbæk"" 7148 0 0"
"Realiseret handelspris ""2025K4"" ""5854 Gislev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5856 Ryslinge"" .. .. 0"
"Realiseret handelspris ""2025K4"" ""5863 Ferritslev Fyn"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5871 Frørup"" 6592 0 .."
"Realiseret handelspris ""2025K4"" ""5874 Hesselager"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""5881 Skårup Fyn"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5882 Vejstrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5883 Oure"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5884 Gudme"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5892 Gudbjerg Sydfyn"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""5900 Rudkøbing"" 8065 0 .."
"Realiseret handelspris ""2025K4"" ""5932 Humble"" .. 0 19544"
"Realiseret handelspris ""2025K4"" ""5935 Bagenkop"" .. .. 0"
"Realiseret handelspris ""2025K4"" ""5943 Strynø"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5953 Tranekær"" 5490 .. .."
"Realiseret handelspris ""2025K4"" ""5960 Marstal"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""5965 Birkholm"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""5970 Ærøskøbing"" 8288 0 0"
"Realiseret handelspris ""2025K4"" ""5985 Søby Ærø"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6000 Kolding"" 15578 19457 0"
"Realiseret handelspris ""2025K4"" ""6040 Egtved"" 8955 0 0"
"Realiseret handelspris ""2025K4"" ""6051 Almind"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6052 Viuf"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6064 Jordrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6070 Christiansfeld"" 8082 .. 0"
"Realiseret handelspris ""2025K4"" ""6091 Bjert"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""6092 Sønder Stenderup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6093 Sjølund"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""6094 Hejls"" 0 0 27023"
"Realiseret handelspris ""2025K4"" ""6100 Haderslev"" 10672 .. 19128"
"Realiseret handelspris ""2025K4"" ""6210 Barsø"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""6200 Aabenraa"" 10979 .. .."
"Realiseret handelspris ""2025K4"" ""6230 Rødekro"" 9370 0 0"
"Realiseret handelspris ""2025K4"" ""6240 Løgumkloster"" 4582 0 0"
"Realiseret handelspris ""2025K4"" ""6261 Bredebro"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6270 Tønder"" 7384 0 0"
"Realiseret handelspris ""2025K4"" ""6280 Højer"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6300 Gråsten"" 7975 .. 0"
"Realiseret handelspris ""2025K4"" ""6310 Broager"" 7921 .. .."
"Realiseret handelspris ""2025K4"" ""6320 Egernsund"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6330 Padborg"" 7973 0 0"
"Realiseret handelspris ""2025K4"" ""6340 Kruså"" 7608 0 0"
"Realiseret handelspris ""2025K4"" ""6360 Tinglev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6372 Bylderup-Bov"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6392 Bolderslev"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6400 Sønderborg"" 12905 18396 0"
"Realiseret handelspris ""2025K4"" ""6430 Nordborg"" 3821 0 .."
"Realiseret handelspris ""2025K4"" ""6440 Augustenborg"" 7215 0 .."
"Realiseret handelspris ""2025K4"" ""6470 Sydals"" 7692 0 16419"
"Realiseret handelspris ""2025K4"" ""6500 Vojens"" 6984 0 0"
"Realiseret handelspris ""2025K4"" ""6510 Gram"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6520 Toftlund"" 4676 0 14434"
"Realiseret handelspris ""2025K4"" ""6534 Agerskov"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6535 Branderup J"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""6541 Bevtoft"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6560 Sommersted"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6580 Vamdrup"" 8557 0 0"
"Realiseret handelspris ""2025K4"" ""6600 Vejen"" 11282 .. 0"
"Realiseret handelspris ""2025K4"" ""6621 Gesten"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6622 Bække"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6623 Vorbasse"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6630 Rødding"" 7468 0 0"
"Realiseret handelspris ""2025K4"" ""6640 Lunderskov"" 10748 0 0"
"Realiseret handelspris ""2025K4"" ""6650 Brørup"" 5796 0 0"
"Realiseret handelspris ""2025K4"" ""6660 Lintrup"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6670 Holsted"" 6825 0 0"
"Realiseret handelspris ""2025K4"" ""6682 Hovborg"" .. 0 .."
"Realiseret handelspris ""2025K4"" ""6683 Føvling"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6690 Gørding"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6700 Esbjerg"" 14946 16378 0"
"Realiseret handelspris ""2025K4"" ""6705 Esbjerg Ø"" 10113 .. 0"
"Realiseret handelspris ""2025K4"" ""6710 Esbjerg V"" 15593 .. .."
"Realiseret handelspris ""2025K4"" ""6715 Esbjerg N"" 14116 .. 0"
"Realiseret handelspris ""2025K4"" ""6720 Fanø"" 11525 .. 25161"
"Realiseret handelspris ""2025K4"" ""6731 Tjæreborg"" 13402 .. 0"
"Realiseret handelspris ""2025K4"" ""6740 Bramming"" 9384 0 0"
"Realiseret handelspris ""2025K4"" ""6752 Glejbjerg"" .. 0 0"
"Realiseret handelspris ""2025K4"" ""6753 Agerbæk"" 0 0 0"
"Realiseret handelspris ""2025K4"" ""6760 Ribe"" 13428 .. 0"
